"loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","pymnt_plan","url","desc","purpose","title","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","mths_since_last_major_derog","policy_code","is_bad"
14000,14000,"60 months","11.86%",310.44,"B","B5","Shefsky & Froelich, Ltd.","4 years","MORTGAGE",218000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=594452","Borrower added on 10/09/10 > I am a stably employed attorney with a law firm. I am seeking this loan to cover expenses related to an unanticipated and emergency need to gain immediate custody, guardianship and ultimately adoption of my 10 month year old granddaughter. My young adult stepson and the child's mother are in no way able to raise the baby and have agreed to my husband and I raising the child permanently. I need to acquire legal and full custody ASAP given existing circumstances in order for the baby to have a stable life with us.  As this situation arose under emergency circumstances, I do not have the liquidated funds to cover the legal and other related fees and am seeking this loan to do so. I definitely have the capacity to pay this loan back without any problem and my credit attests to my financial responsibility in paying debts in a timely fashion with no abuse. In fact, my plan is to pay off this  loan very early. Among other resources, I typically receive a significant bonus at year's end.<br/> Borrower added on 10/19/10 > I have just verified with a Lending club credit review  team representative that my husband's credit report, showing a 96 month old public record,was in error somehow crossing with my information seen by investors. I am assured this error has been fixed now.<br/>","major_purchase","Purchase","606xx",6.74,0,"6/1/90",0,NA,92,11,1,9521,35.6,16,FALSE,NA,7089,0
7200,7200,"60 months","13.80%",166.79,"C","C4","Lab corp of America","5 years","OWN",43500,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=731382",NA,"debt_consolidation","POFF","151xx",20.25,0,"6/1/82",3,NA,NA,14,0,15070,58.6,32,FALSE,NA,3894,0
5000,5000,"36 months","12.73%",167.83,"C","C1","NYC PARKS & RECREATION","4 years","RENT",40000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=517657",NA,"other","NYU SUMMER LOAN","112xx",16.68,0,"5/1/01",0,NA,NA,11,0,9563,60.8,37,FALSE,NA,2126,1
24000,24000,"60 months","17.49%",602.81,"D","D5","Bank of the West","10+ years","RENT",90000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=792488",NA,"debt_consolidation","CP Consolidation 062011","945xx",6.72,0,"11/1/94",0,NA,NA,19,0,24611,41.7,30,FALSE,NA,9211,0
1500,1500,"36 months","9.62%",48.14,"B","B3","Clayton Eye Center","9 years","OWN",35004,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=617417",NA,"other","other","302xx",14.06,0,"10/1/98",0,NA,NA,4,0,5969,91.8,11,FALSE,NA,247,0
12000,12000,"36 months","13.85%",409.25,"C","C4","Pioneer Investments","4 years","RENT",48074,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=501302",NA,"debt_consolidation","Consolidating Debt","021xx",16.32,0,"1/1/99",0,38,NA,10,0,15510,85.7,19,FALSE,NA,6297,0
20000,7500,"36 months","11.58%",247.61,"B","B3","O'Melveny & Myers LLP","3 years","RENT",78000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=366208","Hoping to consolidate credit card debt into one loan with a lower interest rate; thanks!","debt_consolidation","Consolidation","941xx",14.52,0,"1/1/96",2,NA,NA,7,0,45953,57.8,18,FALSE,NA,8476,0
4000,4000,"36 months","9.63%",128.38,"B","B1","halifax regional medical center","1 year","MORTGAGE",48000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=727426",NA,"debt_consolidation","debt","278xx",4.08,1,"1/1/04",0,17,NA,6,0,2667,58,15,FALSE,NA,1585,0
4800,4800,"36 months","6.03%",146.1,"A","A1","Ruan Transportaion","7 years","MORTGAGE",50000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=991299","Borrower added on 10/21/11 > Debt clean up, getting rid of high interst credit cards. I have been a milk hauler for over 15 years total, have been with currat company for 7 years. As long as there are dairies theres milk to be hauled.<br/>","debt_consolidation","clean up","959xx",3.1,0,"1/1/89",0,NA,NA,8,0,3019,54.9,14,FALSE,NA,1943,0
5500,5500,"36 months","7.66%",171.49,"A","A5","Echo Hose Ambulance","1 year","OWN",20000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=706523",NA,"major_purchase","ATV","064xx",24.42,0,"8/1/07",0,NA,NA,5,0,894,14.4,6,FALSE,NA,2682,0
15000,15000,"36 months","9.25%",478.75,"B","B2","AT&T","3 years","MORTGAGE",61104,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=615909","Borrower added on 11/22/10 > I will be making improvements to a building for a new restaurant project.<br/>","home_improvement","Lending Club Loan","296xx",15.38,0,"9/1/97",2,NA,106,10,1,15,0.1,31,FALSE,NA,7567,0
11600,11600,"36 months","11.99%",385.24,"B","B5","DISA Inc","< 1 year","MORTGAGE",58000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=853010","Borrower added on 08/09/11 > This is for land purchase. Thank you for your assistance.<br/>Borrower added on 08/09/11 > This is for land purchase. Thank you for your assistance.<br/>","major_purchase","louisiana purchase","774xx",8.3,0,"9/1/04",1,83,NA,6,0,2311,39.2,11,FALSE,NA,6114,0
1000,1000,"36 months","16.29%",35.31,"D","D1","Omega Home Care","1 year","RENT",14400,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1044336",NA,"debt_consolidation","Promised Pay","283xx",15,0,"1/1/07",3,NA,NA,7,0,729,72.9,12,FALSE,NA,44,1
20000,20000,"36 months","14.42%",687.66,"D","D2","Hawk Inc","10+ years","MORTGAGE",259000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=389645","I'm trying to buy the lot next to my home at a deep discount which will add to my privacy and future home value. Most of the revolving debt I have came from a divorce 4 years ago. That's all cleared up & I've closed the accounts and should have them paid in full over the next 2 years. In the 2 years after the divorce I had to support 2 households so thats where the bulk of that came from (Just wanted to explain why they gave me a grade D, you can also contact me and I will provide you with recent credit report & scores showing a FICO scores of 685, 699 & 701) I've had over 20 plus years on excellent credit, never missed a payment not even during my divorce. This loan is 100% safe and will be paid back!","major_purchase","Buying the Lot next to my home","299xx",16.97,0,"11/1/87",2,NA,NA,14,0,58981,84.9,47,FALSE,NA,8570,0
7500,7500,"36 months","13.24%",253.58,"D","D3","lahey clinic","10+ years","MORTGAGE",117000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=346652","I have my home on the market. I will need approx.$ 10,000.00 to finalize the sale.","other","personal","018xx",5.78,2,"9/1/80",0,6,NA,23,0,23611,32.7,42,FALSE,NA,3969,0
8000,8000,"60 months","13.43%",183.8,"C","C3","Dept of the Army","10+ years","MORTGAGE",64800,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=696973",NA,"major_purchase","Big Blue Toy","856xx",6.87,1,"3/1/84",2,11,NA,10,0,8656,22,24,FALSE,NA,4477,0
12000,12000,"36 months","13.23%",405.66,"C","C1","US Coast Guard","10+ years","RENT",96000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=589090",NA,"debt_consolidation","consolidation","980xx",17.34,1,"9/1/96",0,15,NA,8,0,11758,75.9,21,FALSE,NA,6274,0
8600,8600,"36 months","14.09%",294.31,"D","D1","Dave and Buster's","8 years","MORTGAGE",46000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=616744",NA,"debt_consolidation","Credit Card Payoff","802xx",17.48,0,"6/1/00",1,56,NA,5,0,8585,93.3,15,FALSE,NA,4685,0
6600,6600,"36 months","7.88%",206.45,"A","A5","Auburn Foreign Car","5 years","MORTGAGE",72000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=461675","Borrower added on 01/28/10 > I am looking for relief from a 27% credit card.  Making the payments on this card is in my budget but I would like to pay it off much faster with your help.  I have a stable job in an industry I been in for 13 years.  Thank you!<br/>","credit_card","Please help me get out of credit card debt","980xx",9.62,1,"1/1/96",0,23,NA,12,0,11589,20.8,28,FALSE,NA,3489,0
4000,4000,"36 months","14.72%",138.12,"C","C5","Walgreen","5 years","OWN",24000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=547475",NA,"house","loan","117xx",10.05,0,"11/1/05",1,37,NA,5,0,3652,39.7,11,FALSE,NA,1476,0
22250,22250,"60 months","13.49%",511.86,"C","C1","Challenger School","10+ years","RENT",80000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=967721",NA,"debt_consolidation","personal loan","786xx",19.2,0,"3/1/90",0,NA,NA,8,0,45813,87.1,15,FALSE,NA,9039,0
8000,8000,"36 months","11.49%",263.78,"B","B4","Lewis Brisbois Bisgaard & Smith LLP","9 years","MORTGAGE",62500,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=809975",NA,"small_business","Small Business Loan","925xx",15.01,0,"5/1/99",0,NA,NA,12,0,11316,69,20,FALSE,NA,4183,0
6000,6000,"36 months","11.86%",198.89,"B","B5","Andrews Federal Credit Union","2 years","RENT",36000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=561083",NA,"debt_consolidation","Debt Consolidation","207xx",16.87,0,"5/1/06",0,NA,NA,7,0,3803,79.2,12,FALSE,NA,2866,0
1200,1200,"36 months","6.54%",36.81,"A","A4","Children's Rights","1 year","RENT",75000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=645593","Borrower added on 01/03/11 > I am a stable professional who works full time for a children's non-profit. I was recently the victim of a hit-and-run accident, which resulted in a decent amount of damage costing well over what I can affort. I plan to sell this car in the next month, which will means I anticipate to have this loan paid in full, likely much sooner than 36 months.<br/>","major_purchase","Auto Repairs","112xx",9.5,0,"8/1/00",0,NA,NA,5,0,3477,31.6,21,FALSE,NA,118,0
12800,12800,"36 months","15.70%",448.12,"D","D4","Bronx Psychiatric Center","< 1 year","RENT",75000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=513213","Borrower added on 05/13/10 > This loan will be used to pay off credit cards. I have three credit cards and they total to about 5000$. Minimum payment were about 250$. The remaining balance will be used to pay for wedding expenses on July 31 2010.<br/> Borrower added on 05/13/10 > Why am I a good borrower:<br/>I am a Chief Resident Physician at the Bronx Psychiatric Center (BPC) that is affiliated with Montefiore Hospital and Albert Einstein College of Medicine where I have done my first three years of residency training. Because of my outstanding performance in both Montefiore and BPC in my fifth year I will be the Senior Chief Resident at Montefiore with salary of 84000$ per year. I will have additional approximate 30 000$ from seeing private patients. I am already receiving offers for positions, after I finish my senior chief residency that average in income of 200 000$ a year. My Future income is therefore very secure.<br/>My budget:<br/>I have a car loan balance of about 12000 and about 5000$ in credit card debt. All are always paid on time. After tax and contributions to my retirement account I have 3600$ for expenditures. I live in the Hospital housing and I pay 580$ in rent with electricity, gas included. The car payment and car insurance are in total 440$. The credit card minimum payments are about 250$. I also pay 170 for media and a cell phone. I have about 1500$ free for discretionary spending every month that can be applied towards any loans. My income will increase about 45% as of July 2010 thus providing even more ability to pay my obligations.<br/>","debt_consolidation","Debt consolidation and wedding","104xx",7.95,0,"9/1/05",3,NA,NA,4,0,5070,56.3,5,FALSE,NA,6777,0
15000,15000,"36 months","8.94%",476.58,"A","A5","Giddins Claman LLP","3 years","RENT",65000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=475524","Borrower added on 01/09/10 > I've struggled with my debt for years and finally chose to get a debt consolidation loan to get rid of it and start saving to build up my equity and buy a home in the next 5 years.  your funding of my loan will help me make my dream come true.<br/>","debt_consolidation","Second Chance","112xx",6,0,"12/1/96",0,NA,NA,10,0,15646,21.7,24,FALSE,NA,7563,0
22750,14400,"36 months","6.54%",441.61,"A","A4","WELLS FARGO HOME MORTGAGE","< 1 year","RENT",49404,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=605658","Borrower added on 10/29/10 > I plan to use this loan to consolidate my high interest credit cards and pay them off quicker. I have excellent credit but the credit card companies still raise the rates to a rediculous amount. I have never been late on any debts that I have had. My monthly budget is about $1500 to pay bills and the rest goes to my savings. As a consumer loan underwriter my position is very critical and have very good job security.<br/> Borrower added on 11/01/10 > As a consumer loan underwriter I approve condominium new construction projects for lending.<br/>","debt_consolidation","cc payoff","917xx",22.52,0,"8/1/95",0,NA,NA,8,0,11618,38.9,24,FALSE,NA,9058,0
